name,tipo,latitude,longitude,cep
Caiçara Turismo Ilha Grande,travel_agency,-23.1410278,-44.1688991,23968039
Filhos de Gandhi,clothes,-23.1399691,-44.1685675,Sem CEP
Sem nome,greengrocer,-23.1419492,-44.1685957,Sem CEP
Sem nome,clothes,-23.1418207,-44.1682171,Sem CEP
Bancas de Frutas,convenience,-7.3557759,-34.9505586,Sem CEP
Mercado Público,mall,-6.8540034,-35.3787766,Sem CEP
AGP Centro Empresarial - Cidade do Automóvel,mall,-15.7897312,-47.9741837,Sem CEP
Ativa Sat Rastreador de Veículos,yes,-15.7897013,-47.9777647,Sem CEP
Auto Gol,car,-15.7907568,-47.9772535,Sem CEP
BF Peças e Acessórios e Serviços,car,-15.7904455,-47.9731860,Sem CEP
Best Car,car,-15.7902951,-47.9730452,Sem CEP
Brava Automóveis,car,-15.7933188,-47.9710559,Sem CEP
Central Car- Cidade do Automóvel,car,-15.7901828,-47.9746509,Sem CEP
Condor Víiculos,car,-15.7910596,-47.9755289,Sem CEP
Contatos Vículos - Cidade do Automóvel,car,-15.7908138,-47.9752527,Sem CEP
Disbrave Veículos,car,-15.7934551,-47.9709350,Sem CEP
Disbrave Volkswagen Oficina,car_repair,-15.7929331,-47.9731364,Sem CEP
Disbrave Volkswagen,car,-15.7932435,-47.9728226,Sem CEP
Elfa - Conssecionária Autorizada,car,-15.7911438,-47.9756280,Sem CEP
Elite Veículos,car,-15.7909217,-47.9733916,Sem CEP
Esave Motos - Yamaha,motorcycle,-15.7895195,-47.9758395,Sem CEP
Estação Fiat - Cidade do Automóvel,car,-15.7916281,-47.9762670,Sem CEP
F Car - Cidade do Automóvel,car,-15.7907830,-47.9753262,Sem CEP
Flamingo Shopping,mall,-15.7902924,-47.9789611,Sem CEP
Fort Veiculos - Cidade do Automóvel,car,-15.7912427,-47.9758602,Sem CEP
Grancar Veiculos e Pneus - Cidade do auomóvel,car,-15.7913940,-47.9758997,Sem CEP
HDI Seguro - Bate Pronto,car,-15.7899724,-47.9743102,Sem CEP
J Auto Center,car_repair,-15.7900918,-47.9732988,Sem CEP
J Car Multimarcas Veículos,car,-15.7904969,-47.9727940,Sem CEP
Jesicar Veículos,car,-15.7900279,-47.9781391,Sem CEP
LF Automóveis,car,-15.7897827,-47.9740303,Sem CEP
Lider Caminhões- Cidade do Automóvel,car,-15.7889254,-47.9760651,Sem CEP
Lifan motors Suprema,car,-15.7911495,-47.9772169,Sem CEP
Link Car Veículos- Cidade do Automóvel,car,-15.7902953,-47.9746700,Sem CEP
Loc América Frota,car,-15.7905329,-47.9769854,Sem CEP
Massuh Multimarcas - Cidade do Automóvel,car,-15.7905717,-47.9750704,Sem CEP
Multi Car- Cidade do Automóvel,car,-15.7906330,-47.9769038,Sem CEP
New Car,car,-15.7909521,-47.9738071,Sem CEP
Nobre Veículos - Cidade do Automóvel,car,-15.7898952,-47.9761087,Sem CEP
Nova Serrana Veículos,car,-15.7906602,-47.9738471,Sem CEP
Omega Veiculos,car,-15.7902903,-47.9765180,Sem CEP
Planeta Chevrolet,car,-15.7934779,-47.9723739,Sem CEP
Planeta Veículos,car,-15.7937330,-47.9706474,Sem CEP
RS Automóveis,car,-15.7938975,-47.9704653,Sem CEP
Revel Veículos,car,-15.7904463,-47.9768929,Sem CEP
Rotavel soluções em Gerenciamento de Frotas- Cidade do Automóve,car_repair,-15.7897947,-47.9778976,Sem CEP
Serven Car,car_repair,-15.7913133,-47.9736947,Sem CEP
Sobrave,car,-15.7932178,-47.9711905,Sem CEP
Speed Car Automóveis,car,-15.7906666,-47.9734875,Sem CEP
Suprema Veículos,car,-15.7930733,-47.9713431,Sem CEP
Suprimax Showroom- Atacado e Varejo Cidade do Automóvel,car_repair,-15.7909844,-47.9754414,Sem CEP
Via Norte Veículos,car,-15.7909528,-47.9774505,Sem CEP
W3 Veículos - Cidade do Automóvel,car,-15.7906164,-47.9750246,Sem CEP
Williams Veículos,car,-15.7935737,-47.9708031,Sem CEP
Yamaha motos e Naútica,yes,-15.7890871,-47.9756505,Sem CEP
alfa Veículos,car,-15.7903057,-47.9767266,Sem CEP
704 Veículos,car,-15.7908173,-47.9732490,Sem CEP
704 Veículos,car,-15.7929337,-47.9714759,Sem CEP
Sem nome,supermarket,-16.0552441,-48.1393892,Sem CEP
Itaú,bank,-22.7032079,-46.7681010,Sem CEP
Supermercado Brunhara,supermarket,-22.7118046,-46.7868820,Sem CEP
Borracharia,car_repair,-6.6232210,-36.2714440,Sem CEP
Mercado Público,supermarket,-6.6432552,-36.2540588,Sem CEP
Sapataria Rapida Já,shoes,-13.0048107,-38.5324375,Sem CEP
Artesanato d'Carlos,gift,-13.0024609,-38.5320939,Sem CEP
Clube do Risco,tattoo,-13.0109284,-38.4941708,Sem CEP
Parteka,supermarket,-25.4076816,-51.4617876,Sem CEP
Banco do Brasil,bank,-7.8919230,-37.1256943,Sem CEP
Caixa Econômica Federal,bank,-7.8935065,-37.1276970,Sem CEP
Bom Demais Supermercados,supermarket,-7.8904452,-37.1212979,58500000
Mecanica 10 Irmãos - Oficina de Carretas,car_repair,-7.9013019,-37.1279864,Sem CEP
Panificadora Confiança,bakery,-7.8910220,-37.1249340,Sem CEP
Pão de Mel,bakery,-7.8944192,-37.1317215,Sem CEP
Banco do Brasil,bank,-7.4733546,-34.8082873,Sem CEP
Casa Monteiro,yes,-7.4731889,-34.8082809,Sem CEP
Mercadinho Lira Neto,mall,-7.4747043,-34.8094720,Sem CEP
Mercadinho do Zuza,supermarket,-7.5208654,-34.8165474,Sem CEP
Mercearia,convenience,-7.4723401,-34.8080025,Sem CEP
Casa e Cor,yes,-23.0191486,-43.4511652,Sem CEP
Oficina de Costura,tailor,-25.4536607,-49.2274486,Sem CEP
Bradesco,bank,-7.1687569,-34.8639090,Sem CEP
Sem nome,tyres,-19.8802388,-44.6052446,Sem CEP
Valencia Pães e Doces,bakery,-23.5056436,-46.5942655,Sem CEP
Aloe Vera,convenience,-5.7845930,-35.1951013,Sem CEP
Delicare,hairdresser,-5.7840636,-35.1955231,Sem CEP
Padaria Senhor dos Passos,bakery,-7.1342789,-34.8746721,Sem CEP
Sem nome,stationery,-21.9879679,-47.8797141,Sem CEP
Itaú,bank,-28.6598270,-56.0068143,97670-000
Banco do Brasil,bank,-28.6595445,-56.0051728,Sem CEP
Caixa Econômica Federal,bank,-28.6606537,-56.0029415,Sem CEP
Banrisul,bank,-28.6586602,-56.0042126,Sem CEP
Lojas Becker,yes,-28.6576752,-56.0040355,Sem CEP
Sem nome,locksmith,-28.6630731,-56.0049636,Sem CEP
Banco Santander,bank,-28.6594180,-56.0040087,Sem CEP
Armazém Paraíba,yes,-6.7885205,-43.5712507,64840-000
Panificadora Nutri Mais,bakery,-6.7890745,-43.5711005,64840-000
Conveniência Santa Teresinha,convenience,-6.7876948,-43.5708108,64840-000
Frigo Carnes,yes,-16.7800621,-49.3354391,Sem CEP
Santander,bank,-7.1158507,-34.8888185,Sem CEP
Adega Piantas,beverages,-15.8095824,-47.8849959,Sem CEP
Vert Café,coffee,-15.8090191,-47.8856601,Sem CEP
La Ursa,vacant,-15.7883227,-47.8788346,Sem CEP
Piauí,alcohol,-15.8088910,-47.8858080,Sem CEP
Naldo Motos,motorcycle,-15.7735523,-47.8892498,Sem CEP
Banco de Brasília,bank,-15.7838810,-47.9084470,Sem CEP
Banco do Brasil,bank,-15.7907609,-47.8830925,Sem CEP
Caixa Econômica Federal,bank,-15.7917450,-47.8834340,Sem CEP
Gomes Centro Automotivo,car_repair,-15.8375438,-47.9864749,Sem CEP
Itaú,bank,-15.8384964,-47.9852878,Sem CEP
Omega Pneus,car_repair,-15.8370999,-47.9863911,Sem CEP
Polar Tintas,hardware,-15.8335261,-47.9874106,Sem CEP
Renacar Oficina,car_repair,-15.8376060,-47.9867008,Sem CEP
Velas Aguia,furniture,-15.8437400,-47.9850300,Sem CEP
Padaria Floresta,bakery,-22.9107801,-47.0825590,Sem CEP
Comercial Maranata,supermarket,-10.1590428,-48.3288209,77001-838
Eduardo Funilaria e Pintura,car_repair,-7.1289734,-34.8727027,Sem CEP
Cantina Azul,supermarket,-5.1877916,-37.3690694,Sem CEP
Sem nome,seafood,-22.9076243,-43.1060671,Sem CEP
Sem nome,convenience,-21.2125383,-50.4244179,Sem CEP
Sem nome,car_repair,-21.2126316,-50.4243731,Sem CEP
Padaria Padoka,bakery,-22.8903686,-45.2840670,12580-000
Supermercado Compre Mais,supermarket,-7.2103785,-35.8987615,Sem CEP
Supermercado BH,supermarket,-19.9350051,-44.0206146,Sem CEP
Sem nome,car,-24.7274307,-53.7364039,Sem CEP
Sem nome,car_repair,-24.7280081,-53.7370637,Sem CEP
Volkswagen Vox Joinville,car,-26.2924126,-48.8770840,89216-201
Supermercado Polonini's,supermarket,-20.8447469,-40.7383666,Sem CEP
Itaú,bank,-23.6097748,-46.6943729,Sem CEP
Bike Show,bicycle,-23.0166113,-43.4734974,Sem CEP
Itaú,bank,-23.5923585,-46.8364911,Sem CEP
Mercado,supermarket,-6.7513289,-35.4418102,Sem CEP
Lavanderia,laundry,-7.0934138,-38.1710434,Sem CEP
ampm,convenience,-22.9732246,-43.2076927,Sem CEP
Caixa Econômica Federal,bank,-30.0686588,-51.1068215,Sem CEP
Lojas Mix,yes,-15.8639046,-48.0789557,Sem CEP
Mylla Calçados,yes,-15.8638496,-48.0788402,Sem CEP
Planeta Bebê,yes,-15.8641908,-48.0793408,Sem CEP
Star Móveis,yes,-15.8637912,-48.0787118,Sem CEP
Supermercado Central,supermarket,-29.9229971,-51.1838641,92310-200
Hakuna Matata,convenience,-23.1425579,-44.1669184,Sem CEP
Sem nome,seafood,-23.1403818,-44.1581981,Sem CEP
Tais Cabeleleira e Di Manicure,yes,-18.9098578,-48.1871848,Sem CEP
Sem nome,copyshop,-30.0682388,-51.1200550,Sem CEP
Aviário Paraíso,butcher,-22.8339174,-43.0810023,Sem CEP
Distribuidora Doces Platina,confectionery,-25.4346212,-49.2725018,Sem CEP
Caixa Econômica Federal,bank,-25.4345422,-49.2718515,Sem CEP
Internacional Supermercado,supermarket,-20.3109207,-40.3881584,Sem CEP
Bella Gil,beauty,-12.2652520,-38.9521503,Sem CEP
Salão Noel Cabelereiro,beauty,-12.2671154,-38.9535192,Sem CEP
Banco do Brasil,bank,-7.5464230,-35.7144547,Sem CEP
Borracharia,car_repair,-7.5462327,-35.7127991,Sem CEP
Loteria,lottery,-7.5455904,-35.7088318,Sem CEP
Salão Dois Irmãos,beauty,-12.2634831,-38.9525989,Sem CEP
Sem nome,lottery,-12.2636010,-38.9526257,Sem CEP
Sem nome,butcher,-12.2621909,-38.9526499,Sem CEP
Sobradinho Carnes,butcher,-15.8101504,-47.9023646,Sem CEP
Adhara - Toyota,car,-15.8549950,-47.9561080,Sem CEP
Alugel de Mesas e cadeiras,yes,-15.8517384,-47.9455845,Sem CEP
Aquaplay Picinas,yes,-15.8684129,-47.9631401,Sem CEP
Arte Aco,yes,-15.8759833,-48.0001500,Sem CEP
Atlântida Móveis,interior_decoration,-15.8681447,-47.9636227,Sem CEP
Auto Capas Neto,car_repair,-15.8703800,-47.9627800,Sem CEP
Banco de Brasília,bank,-15.8545954,-47.9507158,Sem CEP
BSB Picinas,yes,-15.8669385,-47.9632308,Sem CEP
Bradesco,bank,-15.8688000,-47.9648544,Sem CEP
Brasília Motors - Mercedes-Benz,car,-15.8579990,-47.9565820,Sem CEP
Candangão,supermarket,-15.8494444,-47.9505556,Sem CEP
Casa Velha Capital Ferragens,doityourself,-15.8695197,-47.9663541,Sem CEP
Casa de Festa Dames,yes,-15.8877610,-47.9622568,Sem CEP
Comando Auto Peças,car_repair,-15.8673361,-47.9639903,Sem CEP
Banco de Brasília,bank,-15.8585833,-47.9515867,Sem CEP
Divino Pão,bakery,-15.8689095,-47.9641849,Sem CEP
Doce Pão,bakery,-15.8679295,-47.9633243,Sem CEP
Eficaz Extintores,yes,-15.8668914,-47.9631656,Sem CEP
Febra Ferragens,yes,-15.8667103,-47.9609033,Sem CEP
FA Ferragens,hardware,-15.8562989,-47.9531527,Sem CEP
Ferragens Carneiro,hardware,-15.8689175,-47.9651010,Sem CEP
Frios Sul,yes,-15.8691280,-47.9645870,Sem CEP
Fujifilm,photo,-15.8695496,-47.9664087,Sem CEP
Graff Shop,yes,-15.8695246,-47.9755449,Sem CEP
Gráfimaq,yes,-15.8695116,-47.9755112,Sem CEP
Joy Ful Festa,yes,-15.8672693,-47.9722512,Sem CEP
Sem nome,lottery,-15.8671604,-47.9626518,Sem CEP
Lider Lotérica CEF,lottery,-15.8690682,-47.9654368,Sem CEP
Liquigás- Deposito de Gás,yes,-15.8566859,-47.9531118,Sem CEP
Lojinha Da Criança,clothes,-15.8678641,-47.9631384,Sem CEP
Savana Calçados,yes,-15.8562137,-47.9524999,Sem CEP
Mult Med - Produtos Médicos Hospitalares,general,-15.8687458,-47.9638457,Sem CEP
AMECTON,car,-15.8551907,-47.9515842,Sem CEP
Olympique - Peugeot,car,-15.8561964,-47.9552358,Sem CEP
Padaria Candanga,bakery,-15.8514818,-47.9510076,Sem CEP
Padaria Candanga,bakery,-15.8562604,-47.9525796,Sem CEP
Pepe Tintas,paint,-15.8682954,-47.9638812,Sem CEP
Polyélle,shoes,-15.8686215,-47.9645168,Sem CEP
Ricardo Eletro,electronics,-15.8681988,-47.9636942,Sem CEP
Star Móveis,interior_decoration,-15.8684738,-47.9642446,Sem CEP
Supermercado Gourmet,supermarket,-15.8563582,-47.9527419,Sem CEP
Supermercado Dona de Casa,supermarket,-15.8494668,-47.9501584,Sem CEP
Supermix,supermarket,-15.8677367,-47.9628525,Sem CEP
Tecar Fiat,car,-15.8524244,-47.9548066,Sem CEP
Tokyo - Mitsubishi,car,-15.8539370,-47.9557860,Sem CEP
Visão Ferragens,yes,-15.8680440,-47.9614628,Sem CEP
Banca Alternativa - Jornais e Revistas,newsagent,-15.8565696,-47.9531810,Sem CEP
Armazém do Livro Usado,books,-15.7802223,-47.8759199,Sem CEP
Sem nome,bakery,-19.5235210,-42.6249747,Sem CEP
Sem nome,lottery,-19.5294153,-42.6253063,Sem CEP
Sem nome,bakery,-19.5312354,-42.6266944,Sem CEP
Sem nome,tyres,-15.8213984,-47.9815127,Sem CEP
Panificadora Marisa,bakery,-15.8114838,-47.9757577,Sem CEP
Supermercados BH,supermarket,-19.7717204,-44.1297284,Sem CEP
Ideal Loterias,lottery,-22.9508807,-43.1818920,22290-030
Martex,shoes,-22.9507473,-43.1817056,22290-030
Parafiat,car_parts,-7.1154959,-34.8894925,Sem CEP
Santander,bank,-9.5549521,-35.7775796,Sem CEP
Sem nome,bakery,-19.9657234,-44.0519995,Sem CEP
Sem nome,supermarket,-19.9642803,-44.0524116,Sem CEP
Supermercado Multicompra,supermarket,-9.5408642,-35.7866608,Sem CEP
Pingo Doce,bakery,-25.4639316,-49.2829364,Sem CEP
Sem nome,hairdresser,-25.4637816,-49.2827498,Sem CEP
Sem nome,stationery,-25.4638388,-49.2828183,Sem CEP
Panificadora Três Irmãos,bakery,-25.4638379,-49.2842246,Sem CEP
Banco do Brasil,bank,-14.1337632,-47.5148899,Sem CEP
Coisas da Drica,coffee,-14.1339572,-47.5181614,Sem CEP
Agittus,shoes,-15.8274133,-48.0593930,Sem CEP
Atlântida Móveis,furniture,-15.8230552,-48.0608848,Sem CEP
Casa Barroco,yes,-15.8222113,-48.0611263,Sem CEP
Cia norte,yes,-15.8224548,-48.0611031,Sem CEP
Cimed,yes,-15.8295814,-48.0582575,Sem CEP
Ellas,yes,-15.8248673,-48.0602117,Sem CEP
Enxovais Paulista,clothes,-15.8232727,-48.0607863,Sem CEP
Everest,yes,-15.8291008,-48.0587537,Sem CEP
Explosão Calçados,shoes,-15.8299215,-48.0585087,Sem CEP
Freeshop do Computador,computer,-15.8297970,-48.0581764,Sem CEP
Globo informática,computer,-15.8196438,-48.0617310,Sem CEP
HL Armários e Cozinhas,kitchen,-15.8229734,-48.0605680,Sem CEP
Lojinha da Criança,yes,-15.8282242,-48.0590747,Sem CEP
Luart,yes,-15.8257321,-48.0599467,Sem CEP
Magazine da Economia,yes,-15.8271767,-48.0594449,Sem CEP
Marisa,clothes,-15.8255467,-48.0599781,Sem CEP
Maximum,yes,-15.8305367,-48.0583290,Sem CEP
Nana Bebê,baby_goods,-15.8263608,-48.0597485,Sem CEP
Ponto Frio,furniture,-15.8240471,-48.0604959,Sem CEP
Potência refrigeração,yes,-15.8231388,-48.0605274,Sem CEP
Riachuelo,clothes,-15.8280126,-48.0591416,Sem CEP
Suzi Martinelli,yes,-15.8312746,-48.0577166,Sem CEP
Toksom,yes,-15.8198200,-48.0616778,Sem CEP
Vertical,yes,-15.8288564,-48.0588602,Sem CEP
Ótica Brasil,optician,-15.8328459,-48.0575505,Sem CEP
Ótica Diniz,optician,-15.8334276,-48.0573593,Sem CEP
Ótica Fluminense,optician,-15.8313564,-48.0580643,Sem CEP
Óticas Brasiliene,optician,-15.8238907,-48.0605833,Sem CEP
5àsec,dry_cleaning,-15.8262716,-48.0593699,Sem CEP
Sem nome,supermarket,-14.1333099,-47.5213155,Sem CEP
Banco do Brasil,bank,-30.0408176,-51.1692318,Sem CEP
Banrisul,bank,-30.0413484,-51.1560809,Sem CEP
Bradesco,bank,-30.0425594,-51.1795563,Sem CEP
Casa e Conforto - material de construção,hardware,-30.0416100,-51.1542311,90480-001
Drogasil,gas,-30.0547907,-51.1471249,Sem CEP
Bradesco,bank,-30.0400385,-51.1964135,Sem CEP
Itaú,bank,-30.0400331,-51.1961647,Sem CEP
Liquigás,gas,-30.0487185,-51.1439546,Sem CEP
Minimercado Santa Rita,convenience,-30.0405309,-51.1774110,Sem CEP
Itaú,bank,-30.0393508,-51.1765994,Sem CEP
Mercado Fante,supermarket,-30.0400489,-51.1649739,90410-004
casa lotérica,lottery,-30.0548792,-51.1471375,Sem CEP
5àsec,dry_cleaning,-30.0376109,-51.2048754,Sem CEP
Lavanderia,laundry,-7.5243220,-35.9991035,Sem CEP
Mercado Público Maria Augusta Medeiros Barreto,supermarket,-7.5223322,-36.0000687,Sem CEP
Mercado Público de Belém,mall,-6.6975365,-35.5370102,Sem CEP
Supermercado Tenório,supermarket,-22.4397740,-46.3505424,Sem CEP
Mini Mercado Teles,supermarket,-22.4433368,-46.3491937,Sem CEP
Veiga Pneus,car_repair,-22.4435816,-46.3475832,Sem CEP
Amazon Peixes e Frutos do Mar,yes,-15.8028917,-48.0674755,Sem CEP
Casa das Malhas,yes,-15.8099405,-48.0653777,Sem CEP
Casa do Açaí,yes,-15.8117374,-48.0643455,Sem CEP
Cia Norte,yes,-15.8115013,-48.0644741,Sem CEP
Clame clínica de medicina e estetica,yes,-15.8079187,-48.0666780,Sem CEP
Clínica Vida,yes,-15.8096383,-48.0651628,Sem CEP
Conforto colchões,bed,-15.8155912,-48.0634174,Sem CEP
Drogaria Express,yes,-15.8083272,-48.0668260,Sem CEP
Drogaria Pró-vida,yes,-15.8056211,-48.0668465,Sem CEP
Enxovais Novo Lar,yes,-15.8032795,-48.0677279,Sem CEP
Giglioli,yes,-15.8174946,-48.0624438,Sem CEP
JB tintas,paint,-15.8172959,-48.0628205,Sem CEP
Lanchonete Laranja Verde,yes,-15.8053614,-48.0669346,Sem CEP
Loda do Pão,yes,-15.8080311,-48.0669117,Sem CEP
Mak Maquinas,yes,-15.8133952,-48.0638292,Sem CEP
Multi Carros,yes,-15.8118648,-48.0647351,Sem CEP
Sara Nossa Terra,yes,-15.8137812,-48.0640824,Sem CEP
Sebba,yes,-15.8152785,-48.0632108,Sem CEP
Skina Mineira,yes,-15.8153739,-48.0634697,Sem CEP
Vanilla,yes,-15.8136501,-48.0637630,Sem CEP
Via Exclusiva,yes,-15.8096224,-48.0654327,Sem CEP
Vitali,yes,-15.8175516,-48.0627454,Sem CEP
Sem nome,yes,-15.8098583,-48.0650967,Sem CEP
Cerrado Soul,general,-14.1335659,-47.5181246,Sem CEP
Itaú,bank,-14.1341732,-47.5156351,Sem CEP
Caixa Econômica Federal,bank,-21.6349550,-41.0438221,Sem CEP
Super Baratão,supermarket,-14.1353417,-47.5204150,Sem CEP
Supermercado Paraíso,supermarket,-14.1346157,-47.5146237,Sem CEP
Supermercado Tudo Azul,supermarket,-14.1376113,-47.5191316,Sem CEP
Araguaia Carnes,butcher,-15.8401603,-48.0570351,Sem CEP
Borracharia do Neto,tyres,-15.8476469,-48.0482222,Sem CEP
Loja do Pão,bakery,-15.8077577,-48.0661433,Sem CEP
Banco do Brasil,bank,-21.6893312,-43.4334166,Sem CEP
Banco do Brasil,bank,-7.5155330,-34.9175186,Sem CEP
Borracharia,car_repair,-7.4969363,-34.9834137,Sem CEP
Padaria Três Irmãos,bakery,-19.9973567,-46.2177144,Sem CEP
Posto Medeiros,convenience,-19.9951117,-46.2240375,Sem CEP
Sem nome,car_repair,-19.9932707,-46.2291871,Sem CEP
Gela Guela,alcohol,-15.8029159,-48.0121326,Sem CEP
Mix Mercado Conte,supermarket,-15.7977048,-48.0245185,Sem CEP
Panificadora Syriana,bakery,-15.8052988,-48.0118099,Sem CEP
Panificadora Vicente Pires,bakery,-15.7974418,-48.0120810,Sem CEP
Noroeste Distribuidora,beverages,-15.7972830,-48.0351848,Sem CEP
Nota 1000 Distribuidora,beverages,-15.7972912,-48.0435484,Sem CEP
Panificadora Nacional,bakery,-15.7975923,-48.0463788,Sem CEP
Personal Car,car_repair,-15.7973328,-48.0389713,Sem CEP
Mercado Super 10,supermarket,-15.7987665,-48.0534261,Sem CEP
Auto Giro,car_repair,-15.7913849,-48.0302580,Sem CEP
DF Mármores e Granitos,yes,-15.7893460,-48.0159936,Sem CEP
Madeiras do Pará,yes,-15.7879276,-48.0105716,Sem CEP
Schumacher,car_repair,-15.7896439,-48.0176584,Sem CEP
Dia,supermarket,-23.5931985,-46.6294663,Sem CEP
Horário Alternativo,supermarket,-14.2071277,-41.6693007,Sem CEP
Mundo Real,variety_store,-14.2049575,-41.6649412,Sem CEP
Oficina Bezerra,car_repair,-14.2078113,-41.6698313,Sem CEP
Sandes,clothes,-14.2032845,-41.6675245,Sem CEP
Symmetria,clothes,-14.2040209,-41.6648000,Sem CEP
Zebrão,lottery,-14.2057238,-41.6651682,Sem CEP
Sem nome,greengrocer,-14.2056047,-41.6657840,Sem CEP
Óticas Sol,optician,-14.2033281,-41.6657117,Sem CEP
Conhecer Turismo,travel_agency,-14.2043951,-41.6647343,Sem CEP
Pop Store,clothes,-14.2042424,-41.6646996,Sem CEP
Só Novidade,clothes,-14.2042790,-41.6647075,Sem CEP
Vanzza Presentes,gift,-14.2042057,-41.6646949,Sem CEP
Yes No,clothes,-14.2043355,-41.6647201,Sem CEP
Supermercado Barreto,supermarket,-14.1381376,-47.5191833,Sem CEP
Empório Santa Therezinha,deli,-14.1339053,-47.5133799,Sem CEP
Sem nome,bank,-24.7160443,-47.8801902,Sem CEP
Caixa Econômica Federal,bank,-24.7040270,-47.5594410,Sem CEP
Sem nome,convenience,-24.7055304,-47.5583895,Sem CEP
Nova Vida,supermarket,-24.7038932,-47.5599472,Sem CEP
Sem nome,kiosk,-22.0133898,-47.8829890,Sem CEP
Padaria Canaã,bakery,-8.1110325,-34.9216059,51350-010
Auto Elétrica Melo,car_repair,-20.0185468,-45.9857735,Sem CEP
Borrachamotos,car_parts,-20.0210804,-45.9880159,Sem CEP
Minas Verde,car,-20.0193254,-45.9862322,Sem CEP
Padaria e Lanchonete Tangará,bakery,-20.0156639,-45.9826083,Sem CEP
Panificadora Alvorada,bakery,-20.0168241,-45.9837669,Sem CEP
Supermercado Ribeiro,supermarket,-20.0158641,-45.9827524,Sem CEP
Supermercado Sandro,supermarket,-20.0086049,-45.9741049,Sem CEP
Alfa Belle,bakery,-23.0287559,-43.4681951,22795-006
Monobloco,car_repair,-12.8889317,-38.3227337,Sem CEP
Company Design,furniture,-14.2032836,-41.6643445,Sem CEP
Geladão,beverages,-14.2040504,-41.6708059,Sem CEP
Padaria Vespasiano,bakery,-19.6966140,-43.9212410,Sem CEP
Atacadão,supermarket,-21.9791927,-47.9297123,13563-470
Supermercado Lumara,supermarket,-22.0208539,-47.8810693,Sem CEP
Center Utilidades,variety_store,-14.2054061,-41.6654065,Sem CEP
Compra +,fabric,-14.2080262,-41.6667727,Sem CEP
Vivo,mobile_phone,-14.2032846,-41.6638099,Sem CEP
Loja Barbosa,fabric,-14.2075070,-41.6661067,Sem CEP
Minas Bahia Jóias Celular,jewelry,-14.2041773,-41.6640901,Sem CEP
Mistura Finna,clothes,-14.2072598,-41.6660122,Sem CEP
Ortobom,furniture,-14.2075722,-41.6661282,Sem CEP
Óticas Talismã,optician,-14.2036162,-41.6645130,Sem CEP
Rede Lojas da Fábrica,clothes,-14.2073959,-41.6660695,Sem CEP
Óticas Iguatemy,optician,-14.2032201,-41.6637769,Sem CEP
Dia,supermarket,-22.0104863,-47.8689208,Sem CEP
Sem nome,copyshop,-20.2722179,-40.3059442,Sem CEP
Produtos Japoneses,convenience,-25.4582520,-49.2245042,Sem CEP
Palace Hair,hairdresser,-25.4581476,-49.2245703,Sem CEP
Zebrão,ice_cream,-26.3016448,-48.8467950,Sem CEP
Itaú,bank,-22.9024956,-43.1150498,Sem CEP
Floricultura Marauê,florist,-14.1337414,-47.5213879,Sem CEP
Acepeças,bicycle,-14.5245856,-49.1491677,76400-000
Morenta Supermercado,supermarket,-14.5238107,-49.1526303,76400-119
Fênix Cópias,copyshop,-26.2536406,-48.8545842,Sem CEP
Caixa Econômica Federal,bank,-28.9693274,-51.0698853,Sem CEP
Alves Barbearia,hairdresser,-27.7060668,-48.5236977,Sem CEP
Marcos Cabeleireiro,hairdresser,-27.7035280,-48.5313919,Sem CEP
Ótica Pupila,optician,-28.9698672,-51.0694993,Sem CEP
Trilha Barra,car,-23.0062584,-43.4329396,Sem CEP
Avenue,car,-23.0061008,-43.4324997,Sem CEP
Máquina 10,yes,-23.0010774,-43.3950796,Sem CEP
